product_rule_id,product_id,product_name,category_id,storage_type_id,storage_condition,temperature_profile,rule_status,min_value,max_value,duration_unit,normalized_min_days,normalized_max_days,recommended_days,evidence_classification,confidence,source_name,source_url,source_locator,source_value_text,handling_notes
232,78,Requiem Shark,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
233,78,Requiem Shark,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
234,78,Requiem Shark,3,2,FREEZER,<= -18 C,AVAILABLE,6,8,MONTHS,180.0,240.0,210.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
235,79,Long Tongue Sole,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
236,79,Long Tongue Sole,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
237,79,Long Tongue Sole,3,2,FREEZER,<= -18 C,AVAILABLE,6,8,MONTHS,180.0,240.0,210.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
238,80,Nile Tilapia,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
239,80,Nile Tilapia,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
240,80,Nile Tilapia,3,2,FREEZER,<= -18 C,AVAILABLE,6,8,MONTHS,180.0,240.0,210.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
241,81,Striped Catfish,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
242,81,Striped Catfish,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
243,81,Striped Catfish,3,2,FREEZER,<= -18 C,AVAILABLE,2,3,MONTHS,60.0,90.0,75.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
244,82,Walking Catfish,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
245,82,Walking Catfish,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
246,82,Walking Catfish,3,2,FREEZER,<= -18 C,AVAILABLE,2,3,MONTHS,60.0,90.0,75.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
247,83,Striped Snakehead,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
248,83,Striped Snakehead,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
249,83,Striped Snakehead,3,2,FREEZER,<= -18 C,AVAILABLE,6,8,MONTHS,180.0,240.0,210.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
250,84,Giant Gourami,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
251,84,Giant Gourami,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
252,84,Giant Gourami,3,2,FREEZER,<= -18 C,AVAILABLE,6,8,MONTHS,180.0,240.0,210.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
253,85,Climbing Perch,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
254,85,Climbing Perch,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","1-2 days refrigerated; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
255,85,Climbing Perch,3,2,FREEZER,<= -18 C,AVAILABLE,6,8,MONTHS,180.0,240.0,210.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Lean fish; cod, flounder, haddock, halibut, sole, etc.","6-8 months frozen; FoodKeeper category: Lean fish; cod, flounder, haddock, halibut, sole, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
256,86,Indonesian Shortfin Eel,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
257,86,Indonesian Shortfin Eel,3,1,FRIDGE,0-4 C,AVAILABLE,1,2,DAYS,1.0,2.0,1.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","1-2 days refrigerated; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
258,86,Indonesian Shortfin Eel,3,2,FREEZER,<= -18 C,AVAILABLE,2,3,MONTHS,60.0,90.0,75.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.","2-3 months frozen; FoodKeeper category: Fatty fish; catfish, mackerel, mullet, salmon, tuna, etc.",Keep continuously chilled/frozen; use package instructions when more restrictive.
259,87,Whiteleg Shrimp,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
260,87,Whiteleg Shrimp,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Shrimp, crayfish","1-3 days refrigerated; FoodKeeper category: Shrimp, crayfish",Keep continuously chilled/frozen; use package instructions when more restrictive.
261,87,Whiteleg Shrimp,3,2,FREEZER,<= -18 C,AVAILABLE,6,18,MONTHS,180.0,540.0,360.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Shrimp, crayfish","6-18 months frozen; FoodKeeper category: Shrimp, crayfish",Keep continuously chilled/frozen; use package instructions when more restrictive.
262,88,Giant Tiger Prawn,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
263,88,Giant Tiger Prawn,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Shrimp, crayfish","1-3 days refrigerated; FoodKeeper category: Shrimp, crayfish",Keep continuously chilled/frozen; use package instructions when more restrictive.
264,88,Giant Tiger Prawn,3,2,FREEZER,<= -18 C,AVAILABLE,6,18,MONTHS,180.0,540.0,360.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Shrimp, crayfish","6-18 months frozen; FoodKeeper category: Shrimp, crayfish",Keep continuously chilled/frozen; use package instructions when more restrictive.
265,89,Banana Prawn,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
266,89,Banana Prawn,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Shrimp, crayfish","1-3 days refrigerated; FoodKeeper category: Shrimp, crayfish",Keep continuously chilled/frozen; use package instructions when more restrictive.
267,89,Banana Prawn,3,2,FREEZER,<= -18 C,AVAILABLE,6,18,MONTHS,180.0,540.0,360.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Shrimp, crayfish","6-18 months frozen; FoodKeeper category: Shrimp, crayfish",Keep continuously chilled/frozen; use package instructions when more restrictive.
268,90,Blue Swimming Crab,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
269,90,Blue Swimming Crab,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Fresh crab meat,1-3 days refrigerated; FoodKeeper category: Fresh crab meat,Keep continuously chilled/frozen; use package instructions when more restrictive.
270,90,Blue Swimming Crab,3,2,FREEZER,<= -18 C,AVAILABLE,2,4,MONTHS,60.0,120.0,90.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Fresh crab meat,2-4 months frozen; FoodKeeper category: Fresh crab meat,Keep continuously chilled/frozen; use package instructions when more restrictive.
271,91,Mud Crab,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
272,91,Mud Crab,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Fresh crab meat,1-3 days refrigerated; FoodKeeper category: Fresh crab meat,Keep continuously chilled/frozen; use package instructions when more restrictive.
273,91,Mud Crab,3,2,FREEZER,<= -18 C,AVAILABLE,2,4,MONTHS,60.0,120.0,90.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Fresh crab meat,2-4 months frozen; FoodKeeper category: Fresh crab meat,Keep continuously chilled/frozen; use package instructions when more restrictive.
274,92,Ornate Spiny Lobster,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
275,92,Ornate Spiny Lobster,3,1,FRIDGE,0-4 C,AVAILABLE,1,1,DAYS,1.0,1.0,1.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fresh whole lobster, live; freezing not recommended","1-1 days refrigerated; FoodKeeper category: Fresh whole lobster, live; freezing not recommended",Keep continuously chilled/frozen; use package instructions when more restrictive.
276,92,Ornate Spiny Lobster,3,2,FREEZER,<= -18 C,NOT_RECOMMENDED,,,,,,,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fresh whole lobster, live; freezing not recommended",Freezing not recommended for the specified fresh/live state,Keep continuously chilled/frozen; use package instructions when more restrictive.
277,93,Indian Squid,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
278,93,Indian Squid,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Squid,1-3 days refrigerated; FoodKeeper category: Squid,Keep continuously chilled/frozen; use package instructions when more restrictive.
279,93,Indian Squid,3,2,FREEZER,<= -18 C,AVAILABLE,6,18,MONTHS,180.0,540.0,360.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Squid,6-18 months frozen; FoodKeeper category: Squid,Keep continuously chilled/frozen; use package instructions when more restrictive.
280,94,Pharaoh Cuttlefish,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
281,94,Pharaoh Cuttlefish,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Squid,1-3 days refrigerated; FoodKeeper category: Squid,Keep continuously chilled/frozen; use package instructions when more restrictive.
282,94,Pharaoh Cuttlefish,3,2,FREEZER,<= -18 C,AVAILABLE,6,18,MONTHS,180.0,540.0,360.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Squid,6-18 months frozen; FoodKeeper category: Squid,Keep continuously chilled/frozen; use package instructions when more restrictive.
283,95,Day Octopus,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
284,95,Day Octopus,3,1,FRIDGE,0-4 C,AVAILABLE,1,3,DAYS,1.0,3.0,2.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Squid,1-3 days refrigerated; FoodKeeper category: Squid,Keep continuously chilled/frozen; use package instructions when more restrictive.
285,95,Day Octopus,3,2,FREEZER,<= -18 C,AVAILABLE,6,18,MONTHS,180.0,540.0,360.0,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,ingredients.csv record: Squid,6-18 months frozen; FoodKeeper category: Squid,Keep continuously chilled/frozen; use package instructions when more restrictive.
286,96,Blood Cockle,3,3,ROOM_TEMP,25-30 C,NOT_RECOMMENDED,0,2,HOURS,0.0,0.083,0.042,CATEGORY_GENERALIZATION,HIGH,Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,Serving: two-hour rule,Never leave seafood out more than 2 hours; 1 hour only above 32 C,Discard after the safety maximum; this is not an endorsed room-temperature storage method.
287,96,Blood Cockle,3,1,FRIDGE,0-4 C,AVAILABLE,5,10,DAYS,5.0,10.0,7.5,CATEGORY_GENERALIZATION,MEDIUM,FoodKeeper ingredients.csv (public mirror of USDA FoodKeeper dataset),https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,"ingredients.csv record: Fresh clams, mussels, oysters; freezing not recommended","5-10 days refrigerated; FoodKeeper category: Fresh clams, mussels, oysters; freezing not recommended",Keep continuously chilled/frozen; use package instructions when more restrictive.
